Query ORF,Query Name,Array ORF,Array Name,Array annotation,Normalized colony size (EXPERIMENT),Normalized colony std. dev. (EXPERIMENT),Normalized colony size (CONTROL),Normalized colony std. dev. (CONTROL),Score,Score stdev,p-Value
NAHCO3,NAHCO3,YOR140W,SFL1,,1.58472,0.136,1.21821,0.001,0.36459,0.136,0.00017
NAHCO3,NAHCO3,YOR139C,YOR139C,,0.88246,0.085,1.05617,0.034,-0.17934,0.085,0.00025
NAHCO3,NAHCO3,YOR138C,RUP1,,1.06793,0.051,1.13127,0.009,-0.06533,0.051,0.00003
NAHCO3,NAHCO3,YOR137C,SIA1,,1.01877,0.049,1.05059,0.035,-0.03165,0.049,0.00003
NAHCO3,NAHCO3,YOR136W,IDH2,,0.66257,0.039,0.90496,0.013,-0.24289,0.039,0.00006
NAHCO3,NAHCO3,YOR135C,YOR135C,,0.6671,0.042,0.78754,0.027,-0.11982,0.042,0.00007
NAHCO3,NAHCO3,YOR134W,BAG7,,1.22191,0.038,1.05208,0.008,0.16787,0.038,0.00001
NAHCO3,NAHCO3,YOR133W,EFT1,,1.22029,0.042,1.0769,0.041,0.14592,0.042,0.00001
NAHCO3,NAHCO3,YOR132W,VPS17,,1.08197,0.083,1.01761,0.041,0.07622,0.083,0.00012
NAHCO3,NAHCO3,YOR131C,YOR131C,,1.41223,0.127,1.03447,0.035,0.38667,0.128,0.0002
NAHCO3,NAHCO3,YOR165W,SEY1,,0.58166,0.021,0.97995,0.045,-0.3872,0.021,0.00001
NAHCO3,NAHCO3,YOR164C,GET4,,1.23211,0.066,0.98266,0.002,0.24768,0.066,0.00004
NAHCO3,NAHCO3,YOR163W,DDP1,,0.83474,0.012,1.02958,0.033,-0.19783,0.012,0
NAHCO3,NAHCO3,YOR162C,YRR1,,1.29142,0.046,1.06109,0.004,0.22795,0.046,0.00001
NAHCO3,NAHCO3,YOR161C,PNS1,,1.26382,0.044,1.05712,0.015,0.20308,0.044,0.00001
NAHCO3,NAHCO3,YOR156C,NFI1,,0.7818,0.014,1.02746,0.029,-0.24996,0.014,0.00011
NAHCO3,NAHCO3,YOR154W,SLP1,,1.48903,0.168,1.08229,0.033,0.39479,0.168,0.00039
NAHCO3,NAHCO3,YOR153W,PDR5,,1.20824,0.008,1.01928,0.037,0.19448,0.008,0.00001
NAHCO3,NAHCO3,YOR152C,YOR152C,,1.13422,0.041,1.02855,0.043,0.10402,0.041,0.00001
NAHCO3,NAHCO3,YOR144C,ELG1,,1.15839,0.086,1.00753,0.06,0.14947,0.086,0.00011
NAHCO3,NAHCO3,YOR142W,LSC1,,1.31665,0.096,0.8849,0.093,0.4059,0.096,0.00011
NAHCO3,NAHCO3,YOR183W,FYV12,,0.91344,0.301,0.95745,0.031,-0.04917,0.302,0.009
NAHCO3,NAHCO3,YOR182C,RPS30B,,0.77367,0.018,0.87538,0.025,-0.10564,0.018,0.00018
NAHCO3,NAHCO3,YOR178C,GAC1,,1.54067,0.083,1.0777,0.032,0.46817,0.083,0.00004
NAHCO3,NAHCO3,YOR177C,MPC54,,1.43625,0.017,1.04044,0.001,0.39477,0.017,0.00005
NAHCO3,NAHCO3,YOR175C,ALE1,,1.25449,0.013,1.0486,0.015,0.20871,0.013,0.00003
NAHCO3,NAHCO3,YOR173W,DCS2,,1.45023,0.074,1.04777,0.019,0.4034,0.074,0.00087
NAHCO3,NAHCO3,YOR172W,YRM1,,1.00025,0.028,1.02431,0.008,-0.02841,0.028,0.00001
NAHCO3,NAHCO3,YOR171C,LCB4,,0.65849,0.057,1.01692,0.033,-0.35386,0.057,0.00017
NAHCO3,NAHCO3,YOR170W,YOR170W,,1.37216,0.152,1.04788,0.041,0.32637,0.152,0.00037
NAHCO3,NAHCO3,YOR167C,RPS28A,,1.33006,0.117,1.0738,0.056,0.24915,0.117,0.00018
NAHCO3,NAHCO3,YOR166C,SWT1,,1.07405,0.151,0.93266,0.06,0.1375,0.151,0.00076
NAHCO3,NAHCO3,YOR196C,LIP5,,0.49882,0.018,1.20352,0.125,-0.7019,0.018,0.00001
NAHCO3,NAHCO3,YOR195W,SLK19,,0.42395,0.034,1.01592,0.023,-0.59154,0.034,0.00014
NAHCO3,NAHCO3,YOR193W,PEX27,,0.82728,0.062,0.88197,0.011,-0.06075,0.062,0.00012
NAHCO3,NAHCO3,YOR192C,THI72,,0.67604,0.029,1.00051,0.027,-0.32235,0.029,0.00002
NAHCO3,NAHCO3,YOR191W,ULS1,,1.03026,0.073,1.00077,0.058,0.02285,0.073,0.0001
NAHCO3,NAHCO3,YOR190W,SPR1,,1.07427,0.08,0.98261,0.01,0.09316,0.08,0.00012
NAHCO3,NAHCO3,YOR189W,IES4,,1.18507,0.015,1.02028,0.018,0.16228,0.015,0.00006
NAHCO3,NAHCO3,YOR188W,MSB1,,1.0909,0.26,1.00415,0.027,0.08734,0.26,0.00354
NAHCO3,NAHCO3,YOR186W,YOR186W,,1.45258,0.081,1.02788,0.02,0.42193,0.081,0.00005
NAHCO3,NAHCO3,YOR185C,GSP2,,1.15485,0.03,0.97045,0.072,0.18586,0.03,0
NAHCO3,NAHCO3,YOR184W,SER1,,1.20315,0.07,1.14162,0.096,0.05745,0.07,0.00005
NAHCO3,NAHCO3,YOR202W,HIS3,,1.02707,0.152,0.99959,0.158,0.04317,0.152,0
NAHCO3,NAHCO3,YOR221C,MCT1,,0.78274,0.058,0.76873,0.037,0.02249,0.058,0.00011
NAHCO3,NAHCO3,YOR219C,STE13,,1.04592,0.033,1.06777,0.011,-0.023,0.033,0.00001
NAHCO3,NAHCO3,YOR216C,RUD3,,1.17697,0.018,1.16121,0.028,0.01438,0.018,0.00008
NAHCO3,NAHCO3,YOR215C,AIM41,,0.93152,0.045,1.00367,0.023,-0.07392,0.045,0.00003
NAHCO3,NAHCO3,YOR214C,YOR214C,,1.45248,0.018,1.13554,0.054,0.31076,0.018,0.00005
NAHCO3,NAHCO3,YOR213C,SAS5,,0.74027,0.003,0.89772,0.047,-0.14642,0.003,0
NAHCO3,NAHCO3,YOR209C,NPT1,,0.86778,0.062,0.8275,0.048,0.04437,0.062,0.0001
NAHCO3,NAHCO3,YOR208W,PTP2,,1.13404,0.061,1.02855,0.042,0.10075,0.061,0.00004
NAHCO3,NAHCO3,YOR197W,MCA1,,1.34124,0.055,1.09084,0.057,0.26452,0.055,0.00002
NAHCO3,NAHCO3,YOR233W,KIN4,,1.00955,0.056,1.01083,0.03,0.00909,0.056,0.00005
NAHCO3,NAHCO3,YOR231W,MKK1,,1.2187,0.07,1.07211,0.019,0.14822,0.07,0.00005
NAHCO3,NAHCO3,YOR230W,WTM1,,1.12358,0.06,1.05002,0.023,0.07697,0.06,0.00004
NAHCO3,NAHCO3,YOR229W,WTM2,,0.92063,0.051,1.0029,0.019,-0.07916,0.051,0.00005
NAHCO3,NAHCO3,YOR228C,YOR228C,,0.74249,0.013,0.9833,0.027,-0.23845,0.013,0
NAHCO3,NAHCO3,YOR227W,HER1,,0.80938,0.013,1.03711,0.021,-0.22576,0.013,0.00009
NAHCO3,NAHCO3,YOR226C,ISU2,,0.82126,0.028,0.93107,0.022,-0.10568,0.028,0.00001
NAHCO3,NAHCO3,YOR225W,YOR225W,,1.17851,0.056,1.06797,0.036,0.11029,0.056,0.00003
NAHCO3,NAHCO3,YOR223W,YOR223W,,0.86,0.037,1.01021,0.069,-0.14163,0.037,0.00002
NAHCO3,NAHCO3,YOR222W,ODC2,,0.85439,0.026,0.95056,0.057,-0.09374,0.026,0.00001
NAHCO3,NAHCO3,YOR252W,TMA16,,1.06459,0.036,1.02755,0.02,0.04391,0.036,0.00039
